Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
270,3.044522437723423,RL,4.248495242049359,8.976893927666076,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.1647859739235145,TA,Gd,CBlock,TA,Gd,No,BLQ,6.62273632394984,Unf,0.0,5.973809611869261,7.042286171939743,GasA,TA,Y,SBrkr,7.01571242048723,0.0,0.0,7.01571242048723,1,0.0,1,1,3,0.6931471805599453,TA,6,Typ,1,Fa,Attchd,1987.0,RFn,1,504,TA,Gd,Y,5.916202062607435,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,148000
271,4.110873864173311,FV,4.442651256490317,9.280705634636746,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,6.999422467507961,6.999422467507961,GasA,Gd,Y,SBrkr,6.999422467507961,6.739336627357174,0.0,7.570443252057374,0,0.0,2,1,3,0.6931471805599453,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3,1053,TA,TA,Y,5.262690188904886,3.9512437185814275,0.0,0.0,0.0,0.0,0.0,8,2006,New,Partial,266000
272,3.044522437723423,RL,4.30406509320417,10.574005615035713,Pave,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,5.424950017481403,GLQ,6.96979066990159,4.574710978503383,7.234177179749849,GasA,Ex,Y,SBrkr,7.218176838403408,0.0,0.0,7.218176838403408,1,0.0,1,0,2,0.6931471805599453,TA,5,Mod,2,TA,Attchd,1954.0,Unf,2,439,TA,TA,Y,4.406719247264253,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,WD,Normal,241500
273,4.110873864173311,RL,4.532599493153256,9.372884301161463,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.855071922202427,Gd,TA,PConc,Gd,TA,No,GLQ,6.263398262591624,Unf,0.0,6.444131256700441,7.050122520269059,GasA,Ex,Y,SBrkr,7.060476365999801,7.009408932708637,0.0,7.7279755421055585,0,0.0,2,1,4,0.6931471805599453,Gd,9,Typ,1,Gd,Attchd,1999.0,Fin,3,671,TA,TA,Y,4.890349128221754,4.060443010546419,0.0,0.0,0.0,0.0,0.0,4,2010,WD,Normal,290000
274,3.044522437723423,RL,4.394449154672439,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,5.214935757608986,TA,TA,CBlock,TA,TA,No,Rec,6.431331081933479,LwQ,6.431331081933479,0.0,7.123672785204607,GasA,Gd,Y,SBrkr,7.398174092970465,0.0,0.0,7.398174092970465,1,0.0,2,0,3,0.6931471805599453,TA,6,Min1,1,Gd,Attchd,1958.0,RFn,1,338,TA,TA,Y,5.66988092298052,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,WD,Normal,139000
275,3.044522437723423,RL,4.343805421853684,9.025816391627028,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,6.304448802421981,Unf,0.0,5.602118820879701,6.705639094860003,GasA,TA,Y,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,0,,Attchd,1982.0,Unf,1,264,TA,TA,Y,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,124500
276,3.9318256327243257,RL,4.02535169073515,8.890823576004383,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.859614903654202,6.859614903654202,GasW,Gd,N,SBrkr,6.859614903654202,6.391917113392602,0.0,7.3453648404168685,0,0.0,2,1,3,0.6931471805599453,Ex,5,Typ,0,,Detchd,1978.0,Unf,2,672,TA,TA,Y,4.31748811353631,0.0,0.0,0.0,4.976733742420574,0.0,0.0,10,2009,WD,Normal,205000
277,3.044522437723423,RL,4.867534450455582,9.126632622902697,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,7.353081920515432,7.353081920515432,GasA,Ex,Y,SBrkr,7.353081920515432,0.0,0.0,7.353081920515432,0,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,0,,Attchd,2003.0,Fin,2,573,TA,TA,Y,4.61512051684126,5.017279836814924,0.0,0.0,0.0,0.0,0.0,4,2010,WD,Normal,201000
278,3.044522437723423,RL,4.948759890378168,9.859483417038073,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,4.795790545596741,Unf,0.0,6.61338421837956,6.762729506931879,GasA,Ex,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0,0.0,1,0,2,0.6931471805599453,TA,4,Typ,0,,Detchd,1951.0,Unf,2,400,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,WD,Normal,141000
279,3.044522437723423,RL,4.68213122712422,9.57851889529833,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,5.755742213586912,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,7.660114319173928,7.660114319173928,GasA,Ex,Y,SBrkr,7.660114319173928,0.0,0.0,7.660114319173928,0,0.0,2,1,3,0.6931471805599453,Ex,8,Typ,1,Ex,Attchd,2007.0,Fin,3,732,TA,TA,Y,4.8283137373023015,4.59511985013459,0.0,0.0,4.962844630259907,0.0,0.0,5,2007,New,Partial,415298
280,4.110873864173311,RL,4.430816798843313,9.21094019204815,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,5.703782474656201,TA,TA,CBlock,Gd,TA,No,BLQ,5.973809611869261,Unf,0.0,6.645090969505644,7.057036981697891,GasA,Ex,Y,SBrkr,7.053585727193677,6.7650389767805414,0.0,7.612336837167746,0,0.0,2,1,4,0.6931471805599453,TA,8,Typ,1,TA,Attchd,1977.0,Fin,2,505,TA,TA,Y,5.666426688112432,4.770684624465665,0.0,0.0,0.0,0.0,0.0,3,2008,WD,Normal,192000
281,4.110873864173311,RL,4.418840607796598,9.33149549353265,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,BrkFace,5.831882477283517,Gd,TA,CBlock,Gd,TA,Av,GLQ,6.045005314036012,Unf,0.0,5.958424693029782,6.694562058521095,GasA,Gd,Y,SBrkr,7.069874128458572,6.694562058521095,0.0,7.592366128519796,0,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,1,TA,Attchd,1989.0,Fin,2,575,TA,TA,Y,0.0,4.442651256490317,0.0,5.2832037287379885,0.0,0.0,0.0,1,2007,WD,Normal,228500
282,3.044522437723423,FV,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4.23410650459726,Gd,TA,PConc,Gd,TA,No,GLQ,6.80903930604298,Unf,0.0,5.8805329864007,7.141245122350491,GasA,Gd,Y,SBrkr,7.141245122350491,0.0,0.0,7.141245122350491,0,0.0,2,0,2,0.6931471805599453,Gd,5,Typ,0,,Attchd,2006.0,Fin,2,572,TA,TA,Y,0.0,4.795790545596741,0.0,0.0,0.0,0.0,0.0,5,2006,New,Partial,185000
283,4.795790545596741,RL,3.5553480614894135,8.529911963824013,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,5.117993812416755,Gd,TA,PConc,Gd,TA,No,GLQ,6.807934943699926,Unf,0.0,6.018593214496234,7.181591944611865,GasA,Ex,Y,SBrkr,7.181591944611865,0.0,0.0,7.181591944611865,1,0.0,2,0,2,0.6931471805599453,Gd,6,Typ,1,Gd,Attchd,2008.0,RFn,2,626,TA,TA,Y,5.153291594497779,4.143134726391533,0.0,0.0,0.0,0.0,0.0,4,2009,ConLw,Normal,207500
284,3.044522437723423,RL,4.31748811353631,9.170871628065816,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,Stone,4.290459441148391,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.292337176173877,7.292337176173877,GasA,Ex,Y,SBrkr,7.292337176173877,0.0,0.0,7.292337176173877,0,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,1,Gd,Attchd,2008.0,Fin,3,898,TA,TA,Y,5.351858133476067,5.017279836814924,0.0,0.0,0.0,0.0,0.0,12,2009,New,Partial,244600
285,4.795790545596741,RL,3.9318256327243257,8.98882050177807,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.066108090103747,Unf,0.0,7.044032897274685,7.362645270417825,GasA,Gd,Y,SBrkr,7.362645270417825,0.0,0.0,7.362645270417825,1,0.0,2,0,2,0.6931471805599453,Gd,5,Typ,0,,Attchd,1992.0,RFn,2,529,TA,TA,Y,0.0,0.0,3.970291913552122,0.0,0.0,0.0,0.0,7,2007,WD,Normal,179200
286,5.081404364984463,FV,3.58351893845611,8.355144739461839,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.439350371100098,6.439350371100098,GasA,Ex,Y,SBrkr,6.439350371100098,6.439350371100098,0.0,7.1316985104669115,0,0.0,2,1,2,0.6931471805599453,Gd,5,Typ,0,,Detchd,2006.0,RFn,2,528,TA,TA,Y,0.0,4.007333185232471,0.0,0.0,0.0,0.0,0.0,6,2007,New,Partial,164700
287,3.9318256327243257,RL,4.356708826689592,9.18881025342582,Pave,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,7,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.398594934535208,Unf,0.0,5.746203190540153,6.816735880594968,GasA,TA,Y,SBrkr,6.990256500493881,6.476972362889683,0.0,7.45876269238096,0,0.0,1,1,3,0.6931471805599453,Gd,7,Typ,1,Gd,Attchd,1962.0,RFn,2,440,TA,TA,Y,0.0,0.0,0.0,0.0,4.859812404361672,0.0,0.0,6,2006,WD,Normal,159000
288,3.044522437723423,RL,4.248495242049359,9.002824076547672,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.421622267806518,Unf,0.0,5.501258210544727,6.755768921984255,GasA,TA,Y,SBrkr,6.755768921984255,0.0,0.0,6.755768921984255,0,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,,,1971.0,,0,0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,88000
289,3.044522437723423,RL,4.248495242049359,9.192176401348512,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,3.4657359027997265,TA,Gd,CBlock,TA,TA,No,BLQ,6.111467339502679,Unf,0.0,6.07073772800249,6.78332520060396,GasA,TA,Y,SBrkr,6.803505257608338,0.0,0.0,6.803505257608338,0,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,,Detchd,1970.0,Unf,1,280,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2010,WD,Normal,122000
290,4.2626798770413155,RL,4.110873864173311,9.074635189810808,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.54965074223381,6.54965074223381,GasA,Ex,Y,FuseA,6.54965074223381,6.54965074223381,0.0,7.242082359256962,0,0.0,1,0,3,0.6931471805599453,TA,7,Typ,0,,Detchd,2003.0,Unf,1,384,TA,TA,Y,0.0,0.0,0.0,0.0,5.560681631015528,0.0,0.0,7,2007,WD,Normal,153575
291,4.110873864173311,RL,4.795790545596741,9.655795128300506,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,6.984716320118266,6.984716320118266,GasA,Ex,Y,SBrkr,6.984716320118266,6.734591659972948,0.0,7.560080465021827,0,0.0,2,1,3,0.6931471805599453,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2,685,Gd,TA,Y,0.0,3.9512437185814275,0.0,0.0,0.0,0.0,0.0,7,2006,New,Partial,233230
292,5.25227342804663,RL,4.02535169073515,8.646113971483077,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Fa,PConc,TA,Fa,No,Rec,5.351858133476067,Unf,0.0,6.3473892096560105,6.660575149839686,GasA,Ex,N,SBrkr,6.842683282238422,6.660575149839686,0.0,7.448333860897476,1,0.0,2,0,6,0.6931471805599453,Fa,9,Typ,0,,,1912.0,,0,0,,,N,0.0,5.220355825078324,0.0,0.0,0.0,0.0,0.0,3,2008,WD,Normal,135900
293,3.9318256327243257,RL,4.110873864173311,9.342245442856122,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,5.680172609017068,Unf,0.0,6.1675164908883415,6.645090969505644,GasA,Gd,Y,SBrkr,7.046647277848756,6.343880434126331,0.0,7.448333860897476,0,0.0,1,1,3,0.6931471805599453,TA,8,Min2,1,Gd,Attchd,1949.0,Unf,1,281,TA,TA,Y,0.0,0.0,0.0,0.0,5.081404364984463,0.0,0.0,1,2009,WD,Normal,131000
294,4.110873864173311,RL,4.248495242049359,9.720765915720834,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,3.5553480614894135,TA,TA,CBlock,TA,TA,No,ALQ,6.679599185844383,Unf,0.0,0.0,6.679599185844383,GasA,Fa,Y,SBrkr,7.292337176173877,6.679599185844383,0.0,7.724888439323074,1,0.0,2,1,3,0.6931471805599453,Gd,9,Typ,1,TA,Attchd,1977.0,Fin,2,539,TA,TA,Y,0.0,5.5254529391317835,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Normal,235000
295,3.044522437723423,RL,4.394449154672439,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,5.476463551931511,TA,TA,CBlock,TA,TA,No,GLQ,7.1592919047975645,Unf,0.0,4.882801922586371,7.256297239690681,GasA,TA,Y,SBrkr,7.405495663199472,0.0,0.0,7.405495663199472,1,0.0,1,0,3,0.6931471805599453,TA,7,Typ,2,Gd,Attchd,1953.0,Fin,2,418,TA,TA,Y,4.709530201312334,0.0,0.0,0.0,0.0,0.0,0.0,10,2009,WD,Normal,167000
296,4.394449154672439,RL,3.6375861597263857,8.97941663334301,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,6.709304340258298,Unf,0.0,5.220355825078324,6.911747300251674,GasA,TA,Y,SBrkr,6.911747300251674,0.0,0.0,6.911747300251674,1,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,,Detchd,1984.0,Unf,2,588,TA,TA,Y,4.795790545596741,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Normal,142500
297,3.9318256327243257,RM,4.330733340286331,9.525953709356655,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.042632833682381,Unf,0.0,6.19644412779452,6.814542897259958,GasA,TA,Y,FuseA,6.814542897259958,6.47543271670409,0.0,7.351799869057777,0,0.0,1,1,4,0.6931471805599453,TA,6,Typ,0,,Attchd,1950.0,Unf,1,282,TA,TA,Y,5.66988092298052,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,152000
298,4.110873864173311,FV,4.204692619390966,8.909235279192261,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,7.3783837129967145,Gd,TA,PConc,Gd,TA,No,BLQ,6.476972362889683,Unf,0.0,5.7899601708972535,6.883462586413092,GasA,Ex,Y,SBrkr,6.883462586413092,6.883462586413092,0.0,7.576097340623111,0,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,1,TA,Detchd,1997.0,RFn,2,576,TA,TA,Y,0.0,2.3978952727983707,0.0,0.0,5.293304824724492,0.0,0.0,6,2007,WD,Normal,239000
299,4.110873864173311,RL,4.51085950651685,9.367429587218957,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,BrkFace,5.902633333401366,Gd,TA,CBlock,TA,TA,No,ALQ,5.953243334287785,Rec,5.170483995038151,4.969813299576001,6.555356891810665,GasA,Gd,Y,SBrkr,6.948897222313312,6.555356891810665,0.0,7.463936604468925,0,0.6931471805599453,1,2,3,0.6931471805599453,TA,7,Typ,1,Gd,Attchd,1968.0,Unf,2,539,TA,TA,Y,5.41610040220442,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,175000
300,3.044522437723423,RL,4.394449154672439,9.546884034617925,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1950,2004,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.996681488176539,6.996681488176539,GasA,Ex,Y,SBrkr,7.050122520269059,0.0,0.0,7.050122520269059,0,0.6931471805599453,1,0,3,0.6931471805599453,Gd,6,Typ,1,Gd,Attchd,1950.0,Unf,1,300,TA,TA,Y,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Family,158500
301,5.25227342804663,RL,4.51085950651685,9.664659134301736,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,4.04305126783455,TA,TA,CBlock,TA,TA,Mn,BLQ,6.7357800142423265,Unf,0.0,5.783825182329737,7.061334366910438,GasA,TA,Y,SBrkr,7.198183577101943,0.0,0.0,7.198183577101943,1,0.0,1,0,2,0.6931471805599453,TA,5,Typ,2,Gd,Attchd,1953.0,Unf,1,375,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,157000
302,4.110873864173311,RL,4.204692619390966,9.694431800539537,Pave,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.641907070938114,Unf,0.0,6.617402977974478,6.9363427358340495,GasA,Ex,Y,SBrkr,7.099201743553092,7.1252830915107115,0.0,7.8050670442584895,0,0.0,2,1,4,0.6931471805599453,Gd,9,Typ,1,TA,BuiltIn,1998.0,Fin,2,683,TA,TA,Y,5.342334251964811,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,267000
303,3.044522437723423,RL,4.77912349311153,9.525516008736886,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.017279836814924,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.340835554123275,7.340835554123275,GasA,Ex,Y,SBrkr,7.340835554123275,0.0,0.0,7.340835554123275,0,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,3,843,TA,TA,Y,6.150602768446279,4.406719247264253,0.0,0.0,0.0,0.0,0.0,1,2006,WD,Normal,205000
304,3.044522437723423,RL,4.2626798770413155,9.19023970026918,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,ALQ,6.796823718274855,Unf,0.0,0.0,6.796823718274855,GasA,TA,Y,SBrkr,6.796823718274855,0.0,0.0,6.796823718274855,1,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,,Attchd,1975.0,Unf,2,552,TA,TA,Y,5.54907608489522,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Abnorml,149900
305,4.330733340286331,RM,4.477336814478207,9.819399172153842,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,7.293697720601438,7.293697720601438,GasA,Ex,Y,SBrkr,7.424165281042028,7.506042178518122,0.0,8.158802490694002,0,0.0,3,0,3,0.6931471805599453,Gd,10,Typ,1,Ex,Attchd,2003.0,Unf,3,870,TA,TA,Y,5.713732805509369,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,WD,Normal,295000
306,3.044522437723423,RL,4.394449154672439,9.248310303227811,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Stone,5.5093883366279774,Gd,TA,PConc,Gd,TA,No,GLQ,7.289610521451167,Unf,0.0,6.285998094508865,7.601402334583733,GasA,Ex,Y,SBrkr,7.601402334583733,0.0,0.0,7.601402334583733,1,0.0,2,0,3,0.6931471805599453,Gd,8,Typ,0,,Attchd,2004.0,Fin,3,888,TA,TA,Y,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,305900
307,4.110873864173311,RL,4.762173934797756,9.508591395777199,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,5.5093883366279774,Gd,TA,CBlock,Gd,TA,No,ALQ,6.55250788703459,Unf,0.0,0.0,6.55250788703459,GasA,Gd,Y,SBrkr,7.023758954738443,7.022868086082641,0.0,7.716015266642587,1,0.0,2,1,4,0.6931471805599453,Gd,8,Typ,1,TA,Attchd,1990.0,RFn,3,746,TA,TA,Y,4.852030263919617,3.8066624897703196,5.41610040220442,0.0,0.0,0.0,0.0,6,2007,WD,Normal,225000
308,3.9318256327243257,RM,4.248495242049359,8.97727273946428,Pave,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,5.768320995793772,5.768320995793772,GasA,TA,Y,FuseA,6.943122422819428,5.918893854273146,0.0,7.249215057114389,0,0.0,1,0,3,0.6931471805599453,Fa,6,Typ,0,,,1920.0,,0,0,,,N,0.0,4.976733742420574,0.0,0.0,0.0,0.0,0.0,3,2008,WD,Normal,89500
309,3.4339872044851463,RL,4.248495242049359,9.42084437974393,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.572154032177765,Unf,0.0,6.396929655216146,6.759255270663693,GasA,Ex,Y,SBrkr,6.759255270663693,0.0,0.0,6.759255270663693,0,0.0,1,0,1,0.6931471805599453,TA,4,Typ,0,,Detchd,1961.0,Unf,2,539,TA,TA,Y,5.0689042022202315,0.0,0.0,0.0,0.0,0.0,0.0,3,2009,WD,Normal,82500
